"accno","tran_dtm","amt","tr_code"
100022,2001-10-05 00:00:00,264961,D3
100023,2001-10-06 00:00:00,403871,D3
100024,2001-10-07 00:00:00,273621,D1
100025,2001-10-08 00:00:00,50263,D1
100026,2001-10-09 00:00:00,281146,D3
100027,2001-10-10 00:00:00,573939,D1
100028,2001-10-11 00:00:00,794806,L2
100029,2001-10-12 00:00:00,166690,D2
100030,2001-10-13 00:00:00,480382,L3
100031,2001-10-14 00:00:00,61134,D2
100032,2001-10-15 00:00:00,613760,L2
100033,2001-10-16 00:00:00,944094,L1
100034,2001-10-17 00:00:00,678811,D2
100035,2001-10-18 00:00:00,222300,L3
100036,2001-10-19 00:00:00,955580,L1
100037,2001-10-20 00:00:00,842754,L1
100038,2001-10-21 00:00:00,559149,L3
100039,2001-10-22 00:00:00,18647,L3
100040,2001-10-23 00:00:00,22387,D1
100041,2001-10-24 00:00:00,345994,D2
100042,2001-10-25 00:00:00,529764,D2
100043,2001-10-26 00:00:00,120123,L2
100044,2001-10-27 00:00:00,404384,D2
100045,2001-10-28 00:00:00,688531,D1
100046,2001-10-29 00:00:00,218846,D1
100047,2001-10-30 00:00:00,435576,L2
100048,2001-10-31 00:00:00,575420,D2
100049,2001-11-01 00:00:00,810382,D2
100050,2001-11-02 00:00:00,208570,D2
100051,2001-11-03 00:00:00,7830,L3
100052,2001-11-04 00:00:00,944681,D2
100053,2001-11-05 00:00:00,209410,D1
100054,2001-11-06 00:00:00,279990,L1
100055,2001-11-07 00:00:00,873866,D2
100056,2001-11-08 00:00:00,515,L2
100057,2001-11-09 00:00:00,63770,D1
100058,2001-11-10 00:00:00,1509,D1
100059,2001-11-11 00:00:00,711096,L2
100060,2001-11-12 00:00:00,249835,D1
100061,2001-11-13 00:00:00,98590,L2
100062,2001-11-14 00:00:00,837269,L3
100063,2001-11-15 00:00:00,616798,D1
100064,2001-11-16 00:00:00,920403,L3
100065,2001-11-17 00:00:00,183925,D2
100066,2001-11-18 00:00:00,205084,D2
100067,2001-11-19 00:00:00,425150,D2
100068,2001-11-20 00:00:00,27112,D1
100069,2001-11-21 00:00:00,9537,D2
100070,2001-11-22 00:00:00,810527,D1
100071,2001-11-23 00:00:00,305578,L1
100072,2001-11-24 00:00:00,33622,L1
100073,2001-11-25 00:00:00,593638,D2
100074,2001-11-26 00:00:00,327742,L3
100075,2001-11-27 00:00:00,270463,D2
100076,2001-11-28 00:00:00,790483,D2
100077,2001-11-29 00:00:00,95673,D2
100078,2001-11-30 00:00:00,441370,D2
100079,2001-12-01 00:00:00,777304,D2
100080,2001-12-02 00:00:00,251935,L1
100081,2001-12-03 00:00:00,546151,D3
100082,2001-12-04 00:00:00,595681,D2
100083,2001-12-05 00:00:00,729075,L2
100084,2001-12-06 00:00:00,966811,L2
100085,2001-12-07 00:00:00,972876,D1
100086,2001-12-08 00:00:00,434428,D2
100087,2001-12-09 00:00:00,402947,L1
100088,2001-12-10 00:00:00,855078,L3
100089,2001-12-11 00:00:00,990349,D2
100090,2001-12-12 00:00:00,894235,D3
100091,2001-12-13 00:00:00,370752,D2
100092,2001-12-14 00:00:00,790115,L1
100093,2001-12-15 00:00:00,197783,D1
100094,2001-12-16 00:00:00,622529,D2
100095,2001-12-17 00:00:00,271573,D1
100096,2001-12-18 00:00:00,414298,D2
100097,2001-12-19 00:00:00,809699,L1
100098,2001-12-20 00:00:00,12470,L3
100099,2001-12-21 00:00:00,362600,L1
100100,2001-12-22 00:00:00,678906,D1
100101,2001-12-23 00:00:00,766493,D2
100102,2001-12-24 00:00:00,896267,L2
100103,2001-12-25 00:00:00,915530,L3
100104,2001-12-26 00:00:00,455313,D2
100105,2001-12-27 00:00:00,790637,L3
100106,2001-12-28 00:00:00,827834,L3
100107,2001-12-29 00:00:00,54449,L3
100108,2001-12-30 00:00:00,838251,L3
100109,2001-12-31 00:00:00,18498,D2
100110,2002-01-01 00:00:00,727022,L1
100111,2002-01-02 00:00:00,857343,D2
100112,2002-01-03 00:00:00,505881,D2
100113,2002-01-04 00:00:00,185877,D1
100114,2002-01-05 00:00:00,590258,D1
100115,2002-01-06 00:00:00,563272,L1
100116,2002-01-07 00:00:00,709775,D3
100117,2002-01-08 00:00:00,2222,L2
100118,2002-01-09 00:00:00,726850,L1
100119,2002-01-10 00:00:00,803998,D2
100120,2002-01-11 00:00:00,768307,L3
100121,2002-01-12 00:00:00,7866,D2
100122,2002-01-13 00:00:00,158744,L2
100123,2002-01-14 00:00:00,142041,L3
100124,2002-01-15 00:00:00,206883,D2
100125,2002-01-16 00:00:00,551919,D1
100126,2002-01-17 00:00:00,814698,D3
100127,2002-01-18 00:00:00,111895,L3
100128,2002-01-19 00:00:00,550505,D3
100129,2002-01-20 00:00:00,16796,L3
100130,2002-01-21 00:00:00,812525,L3
100131,2002-01-22 00:00:00,632762,L1
100132,2002-01-23 00:00:00,409660,D2
100133,2002-01-24 00:00:00,783675,L2
100134,2002-01-25 00:00:00,903595,L1
100135,2002-01-26 00:00:00,95109,D2
100136,2002-01-27 00:00:00,179347,D3
100137,2002-01-28 00:00:00,101672,L2
100138,2002-01-29 00:00:00,119310,D3
100139,2002-01-30 00:00:00,341825,L1
100140,2002-01-31 00:00:00,156727,L2
100141,2002-02-01 00:00:00,858846,D2
100142,2002-02-02 00:00:00,636018,D2
100143,2002-02-03 00:00:00,720816,L3
100144,2002-02-04 00:00:00,165193,D1
100145,2002-02-05 00:00:00,820354,L1
100146,2002-02-06 00:00:00,209098,D2
100147,2002-02-07 00:00:00,490810,D3
100148,2002-02-08 00:00:00,886633,D2
100149,2002-02-09 00:00:00,3998,L2
100150,2002-02-10 00:00:00,314749,L2
100151,2002-02-11 00:00:00,699672,D2
100152,2002-02-12 00:00:00,957190,D2
100153,2002-02-13 00:00:00,532348,L1
100154,2002-02-14 00:00:00,507865,D3
100155,2002-02-15 00:00:00,504552,D2
100156,2002-02-16 00:00:00,877053,L1
100157,2002-02-17 00:00:00,861451,D1
100158,2002-02-18 00:00:00,441893,D3
100159,2002-02-19 00:00:00,839430,L3
100160,2002-02-20 00:00:00,56241,L3
100161,2002-02-21 00:00:00,380943,D2
100162,2002-02-22 00:00:00,543159,L3
100163,2002-02-23 00:00:00,560162,L2
100164,2002-02-24 00:00:00,812460,L3
100165,2002-02-25 00:00:00,659919,D1
100166,2002-02-26 00:00:00,939667,L1
100167,2002-02-27 00:00:00,785335,D2
100168,2002-02-28 00:00:00,21189,D2
100169,2002-03-01 00:00:00,453694,D2
100170,2002-03-02 00:00:00,437754,L1
100171,2002-03-03 00:00:00,657225,L2
100172,2002-03-04 00:00:00,601911,D2
100173,2002-03-05 00:00:00,257474,D2
100174,2002-03-06 00:00:00,64357,L3
100175,2002-03-07 00:00:00,378130,D2
100176,2002-03-08 00:00:00,37883,D3
100177,2002-03-09 00:00:00,403926,D2
100178,2002-03-10 00:00:00,480632,D2
100179,2002-03-11 00:00:00,786686,L3
100180,2002-03-12 00:00:00,332222,D1
100181,2002-03-13 00:00:00,397291,D2
100182,2002-03-14 00:00:00,673002,D1
100183,2002-03-15 00:00:00,368904,D2
100184,2002-03-16 00:00:00,101060,L1
100185,2002-03-17 00:00:00,338902,L1
100186,2002-03-18 00:00:00,720484,D2
100187,2002-03-19 00:00:00,257563,L1
100188,2002-03-20 00:00:00,820770,D2
100189,2002-03-21 00:00:00,312066,D2
100190,2002-03-22 00:00:00,507140,D2
100191,2002-03-23 00:00:00,557143,D2
100192,2002-03-24 00:00:00,449336,D3
100193,2002-03-25 00:00:00,501279,L1
100194,2002-03-26 00:00:00,969962,D2
100195,2002-03-27 00:00:00,723570,D2
100196,2002-03-28 00:00:00,728939,L2
100197,2002-03-29 00:00:00,850537,D1
100198,2002-03-30 00:00:00,637837,D3
100199,2002-03-31 00:00:00,156421,D2
100200,2002-04-01 00:00:00,954,L1
100001,2002-04-02 00:00:00,493160,D2
100002,2002-04-03 00:00:00,950128,L3
100003,2002-04-04 00:00:00,716434,D3
100004,2002-04-05 00:00:00,501326,L3
100005,2002-04-06 00:00:00,716524,L2
100006,2002-04-07 00:00:00,219243,L2
100007,2002-04-08 00:00:00,128278,D2
100008,2002-04-09 00:00:00,955053,L3
100009,2002-04-10 00:00:00,49064,D3
100010,2002-04-11 00:00:00,642021,L2
100011,2002-04-12 00:00:00,225138,D2
100012,2002-04-13 00:00:00,738972,D3
100013,2002-04-14 00:00:00,806020,L2
100014,2002-04-15 00:00:00,991724,L2
100015,2002-04-16 00:00:00,226874,D2
100016,2002-04-17 00:00:00,703934,D2
100017,2002-04-18 00:00:00,586430,D2
100018,2002-04-19 00:00:00,709969,D2
100019,2002-04-20 00:00:00,759745,D1
100020,2002-04-21 00:00:00,67539,L3
100021,2002-04-22 00:00:00,856737,L1
100022,2002-04-23 00:00:00,771455,D3
100023,2002-04-24 00:00:00,751021,L2
100024,2002-04-25 00:00:00,307832,D2
100191,2008-04-08 00:00:00,569658,D2
100192,2008-04-09 00:00:00,397604,L2
100193,2008-04-10 00:00:00,115801,D2
100194,2008-04-11 00:00:00,750340,D1
100195,2008-04-12 00:00:00,188247,D2
100196,2008-04-13 00:00:00,388932,D2
100197,2008-04-14 00:00:00,430444,D1
100198,2008-04-15 00:00:00,23905,L1
100199,2008-04-16 00:00:00,34250,L1
100200,2008-04-17 00:00:00,569152,L3
100001,2008-04-18 00:00:00,177554,D1
100002,2008-04-19 00:00:00,439042,L1
100003,2008-04-20 00:00:00,963092,L1
100004,2008-04-21 00:00:00,982367,D1
100005,2008-04-22 00:00:00,486320,L3
100006,2008-04-23 00:00:00,102753,L1
100007,2008-04-24 00:00:00,996339,D2
100008,2008-04-25 00:00:00,49204,D2
100009,2008-04-26 00:00:00,349371,L1
100010,2008-04-27 00:00:00,505263,D2
100011,2008-04-28 00:00:00,67644,D3
100012,2008-04-29 00:00:00,960096,D1
100013,2008-04-30 00:00:00,56352,L3
100014,2008-05-01 00:00:00,200723,D1
100015,2008-05-02 00:00:00,469186,L1
100016,2008-05-03 00:00:00,264208,D2
100017,2008-05-04 00:00:00,315914,L2
100018,2008-05-05 00:00:00,438319,L2
100019,2008-05-06 00:00:00,488595,D1
100020,2008-05-07 00:00:00,731143,D1
100021,2008-05-08 00:00:00,306832,D2
100022,2008-05-09 00:00:00,906851,L2
100023,2008-05-10 00:00:00,964134,L2
100024,2008-05-11 00:00:00,930212,L3
100025,2008-05-12 00:00:00,26086,D1
100026,2008-05-13 00:00:00,552126,L1
100027,2008-05-14 00:00:00,260056,L2
100028,2008-05-15 00:00:00,872050,L3
100029,2008-05-16 00:00:00,823275,D2
100030,2008-05-17 00:00:00,674994,L1
100031,2008-05-18 00:00:00,165344,L3
100032,2008-05-19 00:00:00,870155,D2
100033,2008-05-20 00:00:00,17425,L3
100034,2008-05-21 00:00:00,314188,D1
100035,2008-05-22 00:00:00,330904,L3
100036,2008-05-23 00:00:00,30218,L1
100037,2008-05-24 00:00:00,551538,D1
100038,2008-05-25 00:00:00,213048,D3
100039,2008-05-26 00:00:00,559749,D2
100040,2008-05-27 00:00:00,617095,D2
100041,2008-05-28 00:00:00,130196,L3
100042,2008-05-29 00:00:00,936068,D1
100043,2008-05-30 00:00:00,62222,L1
100044,2008-05-31 00:00:00,307803,D1
100045,2008-06-01 00:00:00,503087,D3
100046,2008-06-02 00:00:00,271657,L1
100047,2008-06-03 00:00:00,229439,L3
100048,2008-06-04 00:00:00,675147,D2
100049,2008-06-05 00:00:00,7923,D2
100050,2008-06-06 00:00:00,245495,L2
100051,2008-06-07 00:00:00,809766,L3
100052,2008-06-08 00:00:00,184867,L3
100053,2008-06-09 00:00:00,700388,L3
100054,2008-06-10 00:00:00,523933,L1
100055,2008-06-11 00:00:00,200214,L3
100056,2008-06-12 00:00:00,385803,D2
100057,2008-06-13 00:00:00,806464,L3
100058,2008-06-14 00:00:00,907002,D2
100059,2008-06-15 00:00:00,736485,D2
100060,2008-06-16 00:00:00,958204,D2
100061,2008-06-17 00:00:00,776449,D1
100062,2008-06-18 00:00:00,875564,L3
100063,2008-06-19 00:00:00,389566,L1
100064,2008-06-20 00:00:00,27201,D1
100065,2008-06-21 00:00:00,852201,D2
100066,2008-06-22 00:00:00,839455,D2
100067,2008-06-23 00:00:00,300068,D2
100068,2008-06-24 00:00:00,126456,D2
100069,2008-06-25 00:00:00,792603,D2
100070,2008-06-26 00:00:00,368607,D2
100071,2008-06-27 00:00:00,432135,D2
100072,2008-06-28 00:00:00,891709,D2
100073,2008-06-29 00:00:00,90653,D2
100074,2008-06-30 00:00:00,793545,L2
100075,2008-07-01 00:00:00,668067,D2
100076,2008-07-02 00:00:00,369334,L3
100077,2008-07-03 00:00:00,286292,L3
100078,2008-07-04 00:00:00,968538,L2
100079,2008-07-05 00:00:00,32529,D1
100080,2008-07-06 00:00:00,382970,D2
100081,2008-07-07 00:00:00,155753,L3
100082,2008-07-08 00:00:00,457962,D2
100083,2008-07-09 00:00:00,144665,D2
100084,2008-07-10 00:00:00,416711,L2
100085,2008-07-11 00:00:00,572037,L2
100086,2008-07-12 00:00:00,610779,D2
100087,2008-07-13 00:00:00,10192,L1
100088,2008-07-14 00:00:00,92289,L1
100089,2008-07-15 00:00:00,567738,L1
100090,2008-07-16 00:00:00,809578,L3
100091,2008-07-17 00:00:00,533399,L2
100092,2008-07-18 00:00:00,565568,D2
100093,2008-07-19 00:00:00,942399,L3
100094,2008-07-20 00:00:00,814569,D1
100095,2008-07-21 00:00:00,844508,D1
100096,2008-07-22 00:00:00,902343,D3
100097,2008-07-23 00:00:00,531923,L2
100098,2008-07-24 00:00:00,289964,D1
100099,2008-07-25 00:00:00,787994,D3
100100,2008-07-26 00:00:00,604502,D3
100101,2008-07-27 00:00:00,849786,D1
100102,2008-07-28 00:00:00,695229,D1
100103,2008-07-29 00:00:00,942410,L2
100104,2008-07-30 00:00:00,22800,L3
100105,2008-07-31 00:00:00,111119,D3
100106,2008-08-01 00:00:00,197006,L2
100107,2008-08-02 00:00:00,603354,L1
100108,2008-08-03 00:00:00,582434,L1
100109,2008-08-04 00:00:00,544356,D2
100110,2008-08-05 00:00:00,498784,L3
100111,2008-08-06 00:00:00,392547,D2
100112,2008-08-07 00:00:00,259888,L1
100113,2008-08-08 00:00:00,536270,L1
100114,2008-08-09 00:00:00,328619,D2
100115,2008-08-10 00:00:00,695429,D1
100116,2008-08-11 00:00:00,336694,D2
100117,2008-08-12 00:00:00,772280,D2
100118,2008-08-13 00:00:00,332693,L3
100119,2008-08-14 00:00:00,47001,D1
100120,2008-08-15 00:00:00,224571,D2
100121,2008-08-16 00:00:00,3813,D2
100122,2008-08-17 00:00:00,580796,D2
100123,2008-08-18 00:00:00,885347,L2
100124,2008-08-19 00:00:00,739735,L2
100125,2008-08-20 00:00:00,584592,D2
100126,2008-08-21 00:00:00,526069,D2
100127,2008-08-22 00:00:00,446320,L3
100128,2008-08-23 00:00:00,726765,L3
100129,2008-08-24 00:00:00,578039,D2
100130,2008-08-25 00:00:00,829530,D2
100131,2008-08-26 00:00:00,112878,D3
100132,2008-08-27 00:00:00,643595,L2
100133,2008-08-28 00:00:00,330567,D3
100134,2008-08-29 00:00:00,867856,D2
100135,2008-08-30 00:00:00,230696,D2
100136,2008-08-31 00:00:00,347952,D2
100137,2008-09-01 00:00:00,130504,L1
100138,2008-09-02 00:00:00,42912,D2
100139,2008-09-03 00:00:00,109073,D2
100140,2008-09-04 00:00:00,681736,L3
100141,2008-09-05 00:00:00,676648,D2
100142,2008-09-06 00:00:00,971263,D2
100143,2008-09-07 00:00:00,616175,L1
100144,2008-09-08 00:00:00,722610,D2
100145,2008-09-09 00:00:00,500910,D1
100146,2008-09-10 00:00:00,914035,L1
100147,2008-09-11 00:00:00,341108,D2
100148,2008-09-12 00:00:00,770782,D2
100149,2008-09-13 00:00:00,334883,L1
100150,2008-09-14 00:00:00,43724,L3
100151,2008-09-15 00:00:00,392074,D2
100152,2008-09-16 00:00:00,827534,L2
100153,2008-09-17 00:00:00,468747,L2
100154,2008-09-18 00:00:00,415511,L3
100155,2008-09-19 00:00:00,374538,D1
100156,2008-09-20 00:00:00,994876,L2
100157,2008-09-21 00:00:00,41706,D2
100158,2008-09-22 00:00:00,179453,L2
100159,2008-09-23 00:00:00,315416,D1
100160,2008-09-24 00:00:00,548220,D2
100161,2008-09-25 00:00:00,29834,L1
100162,2008-09-26 00:00:00,116429,L1
100163,2008-09-27 00:00:00,345023,D2
100164,2008-09-28 00:00:00,553144,D2
100165,2008-09-29 00:00:00,882933,L3
100166,2008-09-30 00:00:00,219564,D2
100167,2008-10-01 00:00:00,836969,L2
100168,2008-10-02 00:00:00,719997,L2
100169,2008-10-03 00:00:00,651880,D2
100170,2008-10-04 00:00:00,440772,D2
100171,2008-10-05 00:00:00,794479,L3
100172,2008-10-06 00:00:00,811416,D2
100173,2008-10-07 00:00:00,798218,D2
100174,2008-10-08 00:00:00,59546,L2
100175,2008-10-09 00:00:00,601155,L3
100176,2008-10-10 00:00:00,602958,D2
100177,2008-10-11 00:00:00,324399,D2
100178,2008-10-12 00:00:00,249431,D2
100179,2008-10-13 00:00:00,745248,L3
100180,2008-10-14 00:00:00,136182,D3
100181,2008-10-15 00:00:00,158507,D2
100182,2008-10-16 00:00:00,329578,D2
100183,2008-10-17 00:00:00,576152,L1
100184,2008-10-18 00:00:00,384052,D1
100185,2008-10-19 00:00:00,612306,D2
100186,2008-10-20 00:00:00,191684,L2
100187,2008-10-21 00:00:00,556602,D2
100188,2008-10-22 00:00:00,293226,D1
100189,2008-10-23 00:00:00,109819,L2
100190,2008-10-24 00:00:00,828234,L1
100191,2008-10-25 00:00:00,805443,D2
100192,2008-10-26 00:00:00,102679,D2
100193,2008-10-27 00:00:00,650197,D3
100194,2008-10-28 00:00:00,115475,L3
100195,2008-10-29 00:00:00,962518,D2
100196,2008-10-30 00:00:00,886897,D2
100197,2008-10-31 00:00:00,282096,D3
100198,2008-11-01 00:00:00,424004,D2
100199,2008-11-02 00:00:00,670431,D2
100200,2008-11-03 00:00:00,1557,D2
100001,2008-11-04 00:00:00,914361,D1
100002,2008-11-05 00:00:00,708944,D2
100003,2008-11-06 00:00:00,878566,D2
100004,2008-11-07 00:00:00,799519,D1
100005,2008-11-08 00:00:00,742829,L3
100006,2008-11-09 00:00:00,833695,L2
100007,2008-11-10 00:00:00,418099,D3
100008,2008-11-11 00:00:00,414938,L3
100009,2008-11-12 00:00:00,999855,D2
100010,2008-11-13 00:00:00,455938,D3
100011,2008-11-14 00:00:00,405799,L3
100012,2008-11-15 00:00:00,729688,D2
100013,2008-11-16 00:00:00,665426,D3
100014,2008-11-17 00:00:00,451009,D1
100015,2008-11-18 00:00:00,250142,D2
100016,2008-11-19 00:00:00,590429,D2
100017,2008-11-20 00:00:00,93929,D3
100018,2008-11-21 00:00:00,70702,D3
100019,2008-11-22 00:00:00,969662,D1
100020,2008-11-23 00:00:00,538106,D3
100021,2008-11-24 00:00:00,713836,D2
100022,2008-11-25 00:00:00,380438,D3
100023,2008-11-26 00:00:00,835778,D2
100024,2008-11-27 00:00:00,713030,L3
100025,2008-11-28 00:00:00,329543,L1
100026,2008-11-29 00:00:00,645325,D2
100027,2008-11-30 00:00:00,800678,D3
100028,2008-12-01 00:00:00,86314,D3
100029,2008-12-02 00:00:00,936740,D1
100030,2008-12-03 00:00:00,487336,L2
100031,2008-12-04 00:00:00,196841,L3
100032,2008-12-05 00:00:00,934536,L1
100033,2008-12-06 00:00:00,473335,D2
100034,2008-12-07 00:00:00,920419,L3
100035,2008-12-08 00:00:00,751900,L3
100036,2008-12-09 00:00:00,504474,D2
100037,2008-12-10 00:00:00,429592,D3
100038,2008-12-11 00:00:00,263956,L1
100039,2008-12-12 00:00:00,82388,L3
100040,2008-12-13 00:00:00,769041,D2
100041,2008-12-14 00:00:00,36387,L2
100042,2008-12-15 00:00:00,979245,L1
100043,2008-12-16 00:00:00,762445,D2
100044,2008-12-17 00:00:00,663172,D3
100045,2008-12-18 00:00:00,609738,D2
100046,2008-12-19 00:00:00,398748,D2
100047,2008-12-20 00:00:00,558633,L3
100048,2008-12-21 00:00:00,496237,D2
100049,2008-12-22 00:00:00,106244,D2
100050,2008-12-23 00:00:00,310795,D2
100051,2008-12-24 00:00:00,785010,D1
100052,2008-12-25 00:00:00,213729,D2
100053,2008-12-26 00:00:00,74292,L1
100054,2008-12-27 00:00:00,148275,D1
100055,2008-12-28 00:00:00,453824,L2
100056,2008-12-29 00:00:00,309373,D2
100057,2008-12-30 00:00:00,958743,D3
100058,2008-12-31 00:00:00,818662,L3
100059,2009-01-01 00:00:00,138565,D1
100060,2009-01-02 00:00:00,956025,D2
100061,2009-01-03 00:00:00,898725,L2
100062,2009-01-04 00:00:00,946926,D3
100063,2009-01-05 00:00:00,776816,L2
100064,2009-01-06 00:00:00,151308,D2
100065,2009-01-07 00:00:00,708303,L3
100066,2009-01-08 00:00:00,869211,D2
100067,2009-01-09 00:00:00,915351,L2
100068,2009-01-10 00:00:00,774851,L2
100069,2009-01-11 00:00:00,553760,D1
100055,2006-10-18 00:00:00,907651,L1
100056,2006-10-19 00:00:00,731038,L2
100057,2006-10-20 00:00:00,684805,D2
100058,2006-10-21 00:00:00,850326,L1
100059,2006-10-22 00:00:00,739762,L1
100060,2006-10-23 00:00:00,463628,D2
100061,2006-10-24 00:00:00,180750,D3
100062,2006-10-25 00:00:00,393997,L2
100063,2006-10-26 00:00:00,210547,D3
100064,2006-10-27 00:00:00,112736,D1
100065,2006-10-28 00:00:00,316338,L1
100066,2006-10-29 00:00:00,599490,L1
100067,2006-10-30 00:00:00,139144,D2
100068,2006-10-31 00:00:00,47718,L2
100069,2006-11-01 00:00:00,549821,L3
100070,2006-11-02 00:00:00,766525,L2
100071,2006-11-03 00:00:00,43123,D3
100072,2006-11-04 00:00:00,84784,D2
100073,2006-11-05 00:00:00,422915,D1
100074,2006-11-06 00:00:00,630427,D3
100075,2006-11-07 00:00:00,806890,D3
100076,2006-11-08 00:00:00,421744,D1
100077,2006-11-09 00:00:00,59171,D2
100078,2006-11-10 00:00:00,262851,L1
100079,2006-11-11 00:00:00,346111,D3
100080,2006-11-12 00:00:00,139073,D2
100081,2006-11-13 00:00:00,181099,L2
100082,2006-11-14 00:00:00,760249,D2
100083,2006-11-15 00:00:00,255296,D1
100084,2006-11-16 00:00:00,83933,L1
100085,2006-11-17 00:00:00,717243,L3
100086,2006-11-18 00:00:00,251809,L2
100087,2006-11-19 00:00:00,895707,D2
100088,2006-11-20 00:00:00,665894,D2
100089,2006-11-21 00:00:00,229494,L2
100090,2006-11-22 00:00:00,73220,L3
100091,2006-11-23 00:00:00,761520,L1
100092,2006-11-24 00:00:00,249922,D2
100093,2006-11-25 00:00:00,535546,L2
100094,2006-11-26 00:00:00,131889,L3
100095,2006-11-27 00:00:00,436991,D1
100096,2006-11-28 00:00:00,731044,D3
100097,2006-11-29 00:00:00,418686,L1
100098,2006-11-30 00:00:00,960653,L1
100099,2006-12-01 00:00:00,239142,L1
100100,2006-12-02 00:00:00,204258,L3
100101,2006-12-03 00:00:00,998818,D1
100102,2006-12-04 00:00:00,284369,L2
100103,2006-12-05 00:00:00,500737,D2
100104,2006-12-06 00:00:00,311713,D2
100105,2006-12-07 00:00:00,192170,D2
100106,2006-12-08 00:00:00,340561,L1
100107,2006-12-09 00:00:00,252391,D2
100108,2006-12-10 00:00:00,819886,D2
100109,2006-12-11 00:00:00,40204,D3
100110,2006-12-12 00:00:00,979102,L2
100111,2006-12-13 00:00:00,228078,L2
100112,2006-12-14 00:00:00,14843,L2
100113,2006-12-15 00:00:00,376540,D2
100114,2006-12-16 00:00:00,700536,L1
100115,2006-12-17 00:00:00,870463,L2
100116,2006-12-18 00:00:00,510349,D1
100117,2006-12-19 00:00:00,672355,L3
100118,2006-12-20 00:00:00,450830,D2
100119,2006-12-21 00:00:00,811144,L2
100120,2006-12-22 00:00:00,566170,L3
100121,2006-12-23 00:00:00,750796,D3
100122,2006-12-24 00:00:00,70617,D2
100123,2006-12-25 00:00:00,646146,D2
100124,2006-12-26 00:00:00,6901,D2
100125,2006-12-27 00:00:00,369853,D2
100126,2006-12-28 00:00:00,985181,L1
100127,2006-12-29 00:00:00,80303,D1
100128,2006-12-30 00:00:00,558585,D1
100129,2006-12-31 00:00:00,813315,D1
100130,2007-01-01 00:00:00,4263,L2
100131,2007-01-02 00:00:00,647573,D2
100132,2007-01-03 00:00:00,281732,D1
100133,2007-01-04 00:00:00,376813,L3
100134,2007-01-05 00:00:00,693862,D1
100135,2007-01-06 00:00:00,479205,D1
100136,2007-01-07 00:00:00,478775,D2
100137,2007-01-08 00:00:00,550292,D2
100138,2007-01-09 00:00:00,878488,D3
100139,2007-01-10 00:00:00,61344,D2
100140,2007-01-11 00:00:00,639002,L1
100141,2007-01-12 00:00:00,921941,L1
100142,2007-01-13 00:00:00,614,D3
100143,2007-01-14 00:00:00,798927,L1
100144,2007-01-15 00:00:00,223681,D2
100145,2007-01-16 00:00:00,126161,D2
100146,2007-01-17 00:00:00,799240,L1
100147,2007-01-18 00:00:00,41085,D2
100148,2007-01-19 00:00:00,920348,D1
100149,2007-01-20 00:00:00,414818,D2
100150,2007-01-21 00:00:00,506423,D2
100151,2007-01-22 00:00:00,947945,D2
100152,2007-01-23 00:00:00,58653,L1
100153,2007-01-24 00:00:00,118047,L1
100154,2007-01-25 00:00:00,678331,D2
100155,2007-01-26 00:00:00,160730,D1
100156,2007-01-27 00:00:00,290279,D2
100157,2007-01-28 00:00:00,830489,L3
100158,2007-01-29 00:00:00,349261,D1
